title,speaker,issue_id,comment_sequence,comment_unique_id,toxic,text,is_first_comment,tbdf
[Ghost Gobble Arcade Game]: Stub Notes are Confusing,BethanyG,1294541749,11,1175416070,0,"@Crucibl  - A few things here:


1. **The stub is only one piece of this exercise.**  It is not intended to stand in for the whole challenge.  You should also be looking at the [instructions](https://github.com/exercism/python/blob/main/exercises/concept/ghost-gobble-arcade-game/.docs/instructions.md) and the [introduction](https://github.com/exercism/python/blob/main/exercises/concept/ghost-gobble-arcade-game/.docs/introduction.md) to get more information on what the expectations are.
2. When confused or stuck, we recommend uploading your partial solution via the CLI to the website and requesting mentoring.  Mentors are very willing to work things through with you and explain everything step-by-step.  You can also work through things in our Gitter channel.
3. . This exercise was ported from the Elixir track.  Between Python and Elixir, ~6300 students have completed this exercise. Very few were confused by the stub -- so we are unlikely to change it.  That doesn't mean we **_won't_** - but the majority of students do not appear to have an issue with it.  We also risk confusing people more by adding more words.

I'm sorry that this exercise is confusing for you, but I am not convinced that changing the stub wording is warranted at this time.

",False,Insulting
[Ghost Gobble Arcade Game]: Stub Notes are Confusing,Crucibl,1294541749,12,1175437024,1,Did they complete the exercise by looking at prior solutions before answering? How can you read this and not be confused,False,Bitter frustration
TU FEZ A PIOR BOSTA QUE ALGUEM JA FEZ,ghost,1299391458,1,1299391458,0,TU FEZ A PIOR BOSTA QUE ALGUEM JA FEZ,True,Insulting
TU FEZ A PIOR BOSTA QUE ALGUEM JA FEZ,carlos-landeira,1299391458,2,1179313203,0,php yii migrate,False,0
TU FEZ A PIOR BOSTA QUE ALGUEM JA FEZ,ghost,1299391458,3,1179314485,1,JORDI U ARE A BULLSHIT,False,Vulgarity
"Rename ""tsconfig.json"" to ""tpsconfig.json"" due to transphobia",atillabirer,1307091650,1,1307091650,0,"# Bug Report

The name tsconfig.json is triggering because it sounds like ""trans configuration"", as if trans people need to be fixed. I propose changing to tpsconfig.json
### 🔎 Search Terms

tsconfig.json

### 🕗 Version & Regression Information

Forever

### 🙁 Actual behavior

tsconfig.json sounds like ""trans config"", as if trans people are not good enough on their own and need configuring

### 🙂 Expected behavior

 tpsconfig.json which sounds more like typescript and less like trans
",True,Identity attacks/Name-Calling
"Rename ""tsconfig.json"" to ""tpsconfig.json"" due to transphobia",owovin,1307091650,2,1186582612,0,"Does this really need to be changed? who cares. its a file name. it could be named dsklfjnfkltghfjkltfjklhdjfgkl.json for all i care and i wouldnt make a issue changing it.
:)",False,Impatience
"Rename ""tsconfig.json"" to ""tpsconfig.json"" due to transphobia",zorbyte,1307091650,3,1187191674,1,"This is a poor representation of the trans community. If you really care about the trans community, you wouldn't make issues where they don't exist because transgender individuals have enough on their plate already. TS when said as an initialism sounds nothing like trans. When said as a word, it is a far stretch from the word trans bar 2 sounds. You could just as easily made this extrapolation with the word trains. You're probably just a troll, but I think this ought to be said regardless.",False,Mocking
#stand with ukraine political statement,gaining,1329147554,1,1329147554,0,"When running composer, I see the #standwithukraine political statement. Can we remove any political statement from composer? Some of us just want to do work without having anything to do with politics. That world is extremely toxic, can we just code in peace without being reminded of that toxicity? Also it'd be nice if no politics ever had influence on this project. I'm not russian or ukrainian but I have had friends from both countries and there are good people in both, pls stop the divide.",True,Bitter frustration
#stand with ukraine political statement,Seldaek,1329147554,2,1206316359,0,"Sorry no, see other previous issues if you are interested in a longer answer. ",False,Entitlement
#stand with ukraine political statement,politsin,1329147554,3,1228475829,0,"```sh
git clone https://github.com/composer/composer.git --branch 2.5.4  ~/composer-build && \
    composer install  -o -d ~/composer-build && \
    wget https://raw.githubusercontent.com/politsin/snipets/master/patch/composer.patch -q -O ~/composer-build/composer.patch  && \
    cd ~/composer-build && patch -p1 < composer.patch && \
    php -d phar.readonly=0 bin/compile && \
    rm /usr/local/bin/composer && \
    php composer.phar install && \
    php composer.phar update && \
    mv ~/composer-build/composer.phar /usr/local/bin/composer && \
    rm -rf ~/composer-build  && \
    chmod +x /usr/local/bin/composer
```",False,0
#stand with ukraine political statement,Erutan409,1329147554,4,1279760609,0,"@Seldaek I'd be willing to bet that a good portion of people relegate the conflict with the threat of ***nuclear war***. So, I'll be the one to bring up that point as to why I'm sure a lot of people would rather not see this message stamped in their console while doing a simple package inclusion.",False,Bitter frustration
#stand with ukraine political statement,kodima05,1329147554,5,1283580710,0,"You can remove it by removing this specific package:
`composer remove ukeloop/stand-with-ukraine`",False,0
#stand with ukraine political statement,Andreas-Schoenefeldt,1329147554,6,1301945911,0,"we also have this amazing discussion about the topic with a bunch of solutions: https://github.com/composer/composer/discussions/10808 (censored, now it is https://stackoverflow.com/questions/76130997/composer-how-to-remove-standwithukraine-cli-message)",False,0
#stand with ukraine political statement,oni321,1329147554,7,1306312405,0,"@Seldaek The finality of your ""no"" answer reminds me of closed-source software vendors who say ""No, you can't change the code."" It goes against the spirit of open-source. Not only that, it's ineffective. Annoy others (as you have) and they'll go from neutral to hating your message. Have a nice day.",False,Bitter frustration
#stand with ukraine political statement,lazarevicivica,1329147554,8,1324907128,0,I don't stand with Ukraine and what the Composer has to do with it?,False,Identity attacks/Name-Calling
#stand with ukraine political statement,Geddo,1329147554,9,1330933728,0,"I can understand that they want to use the reach here to draw attention to the war, but it is not our war, it is driven by political interests that we do not understand and that we cannot influence. And srsly: ""Let's fight back against the Russian regime""? We are not your private army, nor is it useful to turn the aggression around. Information must be freely available and the only way out of the conflict is de-escalation on all sides - just my 50 Cent",False,Bitter frustration
#stand with ukraine political statement,ghost,1329147554,10,1346395215,1,"> I can understand that they want to use the reach here to draw attention to the war, but it is not our war, it is driven by political interests that we do not understand and that we cannot influence. And srsly: ""Let's fight back against the Russian regime""? We are not your private army, nor is it useful to turn the aggression around. Information must be freely available and the only way out of the conflict is de-escalation on all sides - just my 50 Cent

""but it is not our war"" - well that's was Ukrainians thoughts during war in Georgia. or in Chechnya. 

""it is driven by political interests"" - oO, so politicians was raping and murdering people in Bucha, Izyum, Kupiansk, Kherson? As i know it was regular russians nad not Putin himself.

""conflict is de-escalation on all sides"" - I guess you want to give russians your home to ""de-escalate"". Because a lot of ukrainians do not understand why they should give their homes to rssians.

Sure it is not your war, just wait until it become yours
",False,Identity attacks/Name-Calling
No setting to disable: download sends unique user tracking UUID & number of days since install,sneak,1336452733,1,1336452733,0,"https://github.com/osmandapp/OsmAnd/blob/22e40f113ce5c6df97f2f1687d5024ae38a4d28b/OsmAnd/src/net/osmand/plus/download/DownloadOsmandIndexesHelper.java#L273-L281

This appears to send the number of days since install, as well as a unique identifier (`getUserAndroidId`), to the index server when fetching indices, without respect for the telemetry preference setting.

This is a data leak that allows for a user's travel history to be tracked by the server, as these requests include client IP and a unique tracking identifier, and client IP is coarse (city-level) geolocation. This means the server can see the various cities the given userIosId travels to as the client IP changes over time.

This spyware feature also exists in the iOS version, and fails to respect the user's consent choice there as well.  It seems unlikely that this is an accident.

https://github.com/osmandapp/OsmAnd-iOS/issues/2115",True,0
No setting to disable: download sends unique user tracking UUID & number of days since install,sneak,1336452733,2,1212462226,0,"https://github.com/osmandapp/OsmAnd/commit/4a258481362a15a4f9b93d796453f5e04e862207

It appears that this spyware tracking feature was added by @vshcherb (Victor Shcherb) back in 2015 and has been leaking users' data and travel history (via client IP geolocation) to the OSMAnd index server ever since.",False,0
No setting to disable: download sends unique user tracking UUID & number of days since install,gy2256,1336452733,3,1212953083,0,Any follow up from the code maintainer?,False,0
No setting to disable: download sends unique user tracking UUID & number of days since install,scaidermern,1336452733,4,1212953773,0,"> Any follow up from the code maintainer?

See https://github.com/osmandapp/OsmAnd-iOS/issues/2115",False,0
No setting to disable: download sends unique user tracking UUID & number of days since install,vshcherb,1336452733,5,1213313456,0,"> UUID is anonymized randomly generated key per installation, cause this key is not associated with any advertisement id or not transferred to any other 3rd party or even used, this key doesn't require consent. As you mentioned the IP could provide more information cause it's location specific.

> This approach helps to the server monitor fair usage of resources.",False,0
No setting to disable: download sends unique user tracking UUID & number of days since install,vshcherb,1336452733,6,1213316441,0,"Some thing to add:
1. it's in privacy policy  (https://osmand.net/help-online/privacy-policy/#3-the-information-company-collects)
2. We don't want to use IP as a counter, so we use randomly generated UUID which preserves the privacy much more than IP itself
3. You don't need to use OsmAnd Services if you don't agree with Terms of Use , you can download or build maps yourself.
",False,0
No setting to disable: download sends unique user tracking UUID & number of days since install,sneak,1336452733,7,1213568195,0,"The privacy policy says:

> We strongly believe in the principle of data protection and safety, thus, the Company does not collect, store, process or transfer any personal information of users besides the cases when such information is provided by the users with their clear consent. 

You have not obtained consent from the userbase to use their devices to store and transmit a unique tracking identifier for their device.

Most are unaware you are even doing so; that is the opposite of consent. ",False,0
No setting to disable: download sends unique user tracking UUID & number of days since install,zander,1336452733,8,1214150312,0,"There is a strong disconnect between the tone and even some accusations and the actual issue being reported.

First of all, connecting to the server is only something that happens during download. OSMAnd is an offline map and downloads happen rarely. For heavy users less than once a month, for many much less than that. Additionally, all such downloads are user-initiated, they have to explicitly press a download button. Nothing that would be useful to build a profile of any specific user.

**Allegations of travel data and such being leaked are thus really not in evidence.**

The data that is being shared is not possible to connect to any personally identifying information. Notice that google explains that since some 5 years the `getUserAndroidId` is unique per installed application. So any other application the user uses (on the same phone, or not) will not share the UUID. So on top of the fact that not much of a profile can be made at all, there is no way to connect such to any actual personal info.

Does anyone actually have any real issues with the existing code?

For the record, I don't have any relation to the company behind OSMAnd, never received anything from them (other than FOSS software) and I'm just an open source developer standing up for common sense. ",False,0
No setting to disable: download sends unique user tracking UUID & number of days since install,sneak,1336452733,9,1214154045,0,"Even an application-specific identifier allows the server to track the travel history of that user via client-ip geolocation.

A user's travel history often uniquely identifies a person.  The list of client ips and timestamps is the ""actual personal info"".

Dismissing the issue does not change the fact: you have no consent from the user for such tracking.

Common sense is not co-opting the user's device to transmit tracking identifiers without their advance knowledge and opt-in consent. ",False,0
No setting to disable: download sends unique user tracking UUID & number of days since install,vshcherb,1336452733,10,1214327968,0,"I think there are 2 direction of discussions: consent and identification.
1. I don't think consent is needed, same as you don't need consent that your IP is used to download maps. Second it's not a website where you read information, here you use resources, so in that sense by downloading data you agree to fair use of resources (Terms of Service) and in that case you agree that you don't download too many resources especially if you are not paid user for example

It would be completely different case if program would send statistics in background that you're using the application and here is an IP. 

To summarize: it's probably needs to be more clarified in Terms of Service but it doesn't require a consent.

2. User identification. We switched from IP to UUID to calculate how many active users & how often update exactly to solve the server load issue and don't use personal data. For example we don't require email to identify user and don't track IP exactly cause IP could provide location specific information. Random UUID **doesn't identify anything**  if it's not connected to any other services or other private information. We don't share UUID with any other applications so they also couldn't track that UUID even if these apps have personal information.

It's completely incorrect to say that  app could view **travel history**, I would say it's total nonsense cause the server only views what and when maps were downloaded in contrast of other apps that provide Internet services. 

-----------------
Last but not least.

The websites require to ask consent only for information they gather for example if you search an address on website and website doesn't store these addresses or don't connect them to IP (address is essentially publicly available information), consent is not needed. If the website will start storing information in the table [IP, Search], then consent is needed. So it's all about how the data is processed and used and not only what's being transmitted.


",False,0
No setting to disable: download sends unique user tracking UUID & number of days since install,vshcherb,1336452733,11,1214329171,0,"Just to provide another point of view on this topic. As a Service provider I need a unique identifier to predict the load on servers (especially once maps are updated), so in the end it would say:

""Download maps won't be provided if user doesn't agree to create a random key for the installation"".

Does it makes sense then to implement at all ? Cause in the end it will end up, if you to download - you need a consent which to me is actually totally clear if you don't want to know what & when you downloaded - download or generate maps yourself and import to the app. **App won't send to the server what you've imported yourself!**",False,0
No setting to disable: download sends unique user tracking UUID & number of days since install,zander,1336452733,12,1214329328,0,"@sneak 

you claimed that;

>  to track the travel history of that user via client-ip geolocation.

Considering that this is an offline-map which doesn't normally do downloads, how do you support your claims? If you continue to make big claims, please provide actual evidence.",False,Bitter frustration
No setting to disable: download sends unique user tracking UUID & number of days since install,sneak,1336452733,13,1214337899,0,"No, this doesn't make sense at all, as I can distribute a forked client that sends no ID, or a random UUID on every single HTTP request

It doesn't get you anything to trust the client to self-report.",False,0
No setting to disable: download sends unique user tracking UUID & number of days since install,sneak,1336452733,14,1214338298,0,Please stop suggesting that the UUID is somehow private or anonymous.  With client IP geolocation it can identify users by travel history.  It is PII.,False,0
No setting to disable: download sends unique user tracking UUID & number of days since install,nemobis,1336452733,15,1214339211,0,"Il 14/08/22 13:57, Jeffrey Paul ha scritto:
> No, this doesn't make sense at all, as I can distribute a forked client that sends no ID, or a random UUID on every single HTTP request

In which case the client will be blocked from downloading the datasets, 
no? Sounds like the point.
",False,0
No setting to disable: download sends unique user tracking UUID & number of days since install,zander,1336452733,16,1214373629,1,"@sneak 

> Please stop suggesting that the UUID is somehow private or anonymous. With client IP geolocation it can identify users by travel history.

Maybe the problem lies that nobody explained in technical details what it means for OSMAnd to be an offline map.

It means that the application, when started, does not cause any network traffic at all. You can travel and use the map daily, including searches for point-of-interests and doing routing, without ever causing a single download. Without, specifically, leaking that uuid.

OSMAnd, in other words, is perfectly useful and allows people to use the app for months or years without ever triggering the download you have noticed sends an UUID. People can download all their data at home or at work, regardless of where they travel later.

Sneak: you are wrong. It is time to admit you came to wrong conclusions and time to publicly show you are able to learn when presented with new facts. Thank you.",False,Bitter frustration
Audio Track Playback Issue,MaddiFurr,1336666723,1,1336666723,0,"The music side of RED was working just fine, then all of a sudden, audio will not play back. I think the upstream Lavalink server needs to be updated.


2022-08-12 01:20:26.950  INFO 146 --- [XNIO-1 I/O-16] lavalink.server.io.SocketServer          : {""op"": ""stop"", ""guildId"": ""[REDACTED]""}
2022-08-12 01:32:15.440  INFO 146 --- [XNIO-1 I/O-16] lavalink.server.io.SocketServer          : {""op"": ""play"", ""guildId"": ""[REDACTED]"", ""track"": ""QAAAhgIAIUljZSBQb3NlaWRvbiAtIEN4IHNvbmcgKFJldXBsb2FkKQALWW91bmdKaWxrZXIAAAAAAASMEAALVzM5LWdyX1VQN2cAAQAraHR0cHM6Ly93d3cueW91dHViZS5jb20vd2F0Y2g/dj1XMzktZ3JfVVA3ZwAHeW91dHViZQAAAAAAAAAA"", ""noReplace"": false, ""startTime"": ""0"", ""pause"": false}
2022-08-12 01:32:16.412 ERROR 146 --- [lava-daemon-pool-playback-1-thread-1] c.s.d.l.t.p.LocalAudioTrackExecutor      : Error in playback of W39-gr_UP7g

com.sedmelluq.discord.lavaplayer.tools.FriendlyException: Something broke when playing the track.
    at com.sedmelluq.discord.lavaplayer.tools.ExceptionTools.wrapUnfriendlyExceptions(ExceptionTools.java:44) ~[walkyst-lavaplayer-85f4877.jar!/:na]
    at com.sedmelluq.discord.lavaplayer.track.playback.LocalAudioTrackExecutor.execute(LocalAudioTrackExecutor.java:116) ~[walkyst-lavaplayer-85f4877.jar!/:na]
    at com.sedmelluq.discord.lavaplayer.player.DefaultAudioPlayerManager.lambda$executeTrack$1(DefaultAudioPlayerManager.java:348) ~[walkyst-lavaplayer-85f4877.jar!/:na]
    at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128) ~[na:na]
    at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628) ~[na:na]
    at java.base/java.lang.Thread.run(Thread.java:829) ~[na:na]
    Suppressed: com.sedmelluq.discord.lavaplayer.tools.exception.EnvironmentInformation: 
  lavaplayer.version: 1.3.98-devoxin
  os.arch: amd64
  os.name: Linux
  os.version: 5.15.0-41-generic
  java.vendor: Debian
  java.version: 11.0.15
  java.runtime.version: 11.0.15+10-post-Debian-1deb11u1
  java.vm.version: 11.0.15+10-post-Debian-1deb11u1
Caused by: java.lang.IllegalStateException: No match found
    at java.base/java.util.regex.Matcher.group(Matcher.java:645) ~[na:na]
    at com.sedmelluq.discord.lavaplayer.source.youtube.YoutubeSignatureCipherManager.extractFromScript(YoutubeSignatureCipherManager.java:243) ~[walkyst-lavaplayer-85f4877.jar!/:na]
    at com.sedmelluq.discord.lavaplayer.source.youtube.YoutubeSignatureCipherManager.getExtractedScript(YoutubeSignatureCipherManager.java:160) ~[walkyst-lavaplayer-85f4877.jar!/:na]
    at com.sedmelluq.discord.lavaplayer.source.youtube.DefaultYoutubeTrackDetailsLoader.loadTrackInfoFromInnertube(DefaultYoutubeTrackDetailsLoader.java:197) ~[walkyst-lavaplayer-85f4877.jar!/:na]
    at com.sedmelluq.discord.lavaplayer.source.youtube.DefaultYoutubeTrackDetailsLoader.load(DefaultYoutubeTrackDetailsLoader.java:46) ~[walkyst-lavaplayer-85f4877.jar!/:na]
    at com.sedmelluq.discord.lavaplayer.source.youtube.DefaultYoutubeTrackDetailsLoader.loadDetails(DefaultYoutubeTrackDetailsLoader.java:34) ~[walkyst-lavaplayer-85f4877.jar!/:na]
    at com.sedmelluq.discord.lavaplayer.source.youtube.YoutubeAudioTrack.loadBestFormatWithUrl(YoutubeAudioTrack.java:76) ~[walkyst-lavaplayer-85f4877.jar!/:na]
    at com.sedmelluq.discord.lavaplayer.source.youtube.YoutubeAudioTrack.process(YoutubeAudioTrack.java:42) ~[walkyst-lavaplayer-85f4877.jar!/:na]
    at com.sedmelluq.discord.lavaplayer.track.playback.LocalAudioTrackExecutor.execute(LocalAudioTrackExecutor.java:104) ~[walkyst-lavaplayer-85f4877.jar!/:na]
    ... 4 common frames omitted",True,0
Audio Track Playback Issue,aikaterna,1336666723,2,1212659169,0,"Thanks, we are aware and have a Lavalink.jar prepped but there are other PRs to address first.",False,0
Audio Track Playback Issue,MaddiFurr,1336666723,3,1212659172,0,Sounds good. Will wait for a fix to be pushed. Appreciate the swift response.,False,0
Audio Track Playback Issue,aikaterna,1336666723,4,1212659173,0,I just noticed we're on the Red-Lavalink repo and not the Red-DiscordBot repo so I'm going to move this issue over there as this library is not affected and it's the audio backend side of things that is broken at the moment.,False,0
Audio Track Playback Issue,MaddiFurr,1336666723,5,1212662423,0,"Yeah, I put it there since it seemed to be an issue with Lavalink directly. No worries.",False,0
Audio Track Playback Issue,aikaterna,1336666723,6,1213548156,0,"PR's tied to this issue/needed for updating:

* #5821 
* #5822 
* @jack1142 , I can't find your PR that ""reverts"" #5751 to change the startup line detection to your ready check, that would go in this slot as needing to be included
* https://github.com/Cog-Creators/Red-Lavalink/pull/129
",False,0
Audio Track Playback Issue,ArchemedIan,1336666723,7,1214290325,0,"quick fix, stop bot first:

`export RedBotAudioCogLocation=***/you/should/probably/change/this/*** && cp $RedBotAudioCogLocation/Lavalink{.jar,.jar.old} && wget -O$RedBotAudioCogLocation/Lavalink.jar https://github.com/Cog-Creators/Lavalink-Jars/releases/download/3.4.0_1350/Lavalink.jar `


the audio cog was at `~/.local/share/Red-DiscordBot/data/RedBot/cogs/Audio/`  for me  (Linux, venv)

this also shouldn't need to be reverted when the update comes out, the update should replace lavalink.jar if I understand correctly
",False,0
Audio Track Playback Issue,ArchemedIan,1336666723,8,1214403713,0,"
how was that off topic at all? 
",False,Bitter frustration
Audio Track Playback Issue,Drapersniper,1336666723,9,1214406898,0,"By adding a comment that provided an unsupported fix that will break a lot of current users if they try to do what you suggested.

Leave the fixes and workaround for the people who are aware of the wider user base and repercussions for a given approach.",False,0
Audio Track Playback Issue,ArchemedIan,1336666723,10,1214411009,1,"what? name a SINGLE repercussion?  all the rest of the pr's are waiting on this jar, you telling me your code cant handle a file being replaced, when its literally going to replace that file? sorry, i may have a new github account, but i am by no means a noob, and i have four bs detectors attached to my head; my eyes and ears. i even added a command to keep the old jar, in case your code checksummed it for some reason, if you're checking the file creation date of a jar you're replacing or some crap, i concede, your dumb code will cause problems with this jar being replaced.

FURTHERMORE, I have redbot set up exactly as the docs instruct, you telling me you support environments that are not set up according to the recommendation of the docs? i know that's complete bs from being a part of the discord server. 


> people who are aware of the wider user base and repercussions for a given approach.

are these people aware their audio cog hasn't been working for days lmao, that not a repercussion? ",False,Vulgarity
The eye damage filter makes me want to die,EmoGarbage404,1345038447,1,1345038447,0,"## Description
<!-- Explain your issue in detail. Issues without proper explanation are liable to be closed by maintainers. -->
the current filter applies a permanent blur to your screen, which is unbelievably ugly.

It also seems to be permanent unless healed with specific chems, which makes it agonizing if there's no medical.

Welding already blinds you when it's active. This just seems like an unnecessary kick in the balls that makes the game look like ass.
**Screenshots**
<!-- If applicable, add screenshots to help explain your problem. -->
![image](https://user-images.githubusercontent.com/98561806/185726668-fab55880-be1a-424f-b745-e92cdb0de863.png)

",True,Insulting
The eye damage filter makes me want to die,mirrorcult,1345038447,2,1221219372,1,i mean yeah. you're not supposed to want eye damage,False,Mocking
Transformation box for texts,EdnaldoNeimeg,1352488799,1,1352488799,0,"As you can see, the image shows a very fancy way to distort/transform text, there should be a way to do something like that.

(They are using Fabric 5.2.1)

![image](https://user-images.githubusercontent.com/6233059/186951321-c65775dc-3330-4292-9cbc-7b916f489623.png)
",True,0
Transformation box for texts,neopheus,1352488799,2,1228932938,0,what is the url ?,False,0
Transformation box for texts,EdnaldoNeimeg,1352488799,3,1229093793,0,"> what is the url ?

https://app.kittl.com/",False,0
Transformation box for texts,ShaMan123,1352488799,4,1229127392,0,"this is not an issue and is quite useless
should be? ",False,Mocking
Transformation box for texts,EdnaldoNeimeg,1352488799,5,1229191522,0,"USELESS? Really?
This is one of the most desired features.
Text on path was just a kick off. Text warping should be the main goal.",False,0
Transformation box for texts,ShaMan123,1352488799,6,1229192711,1,"your description is useless
so little effort in writing a decent ticket

> Text warping should be the main goal.

Should be? 
This is open source.
Get to work and PR.
",False,Insulting
Don't look for metadata on standard classes,duzenko,1367665070,1,1367665070,0,"...and don't throw exceptions when it's not found

Discussed here: https://github.com/doctrine/orm/discussions/10019#discussioncomment-3528300",True,0
Don't look for metadata on standard classes,derrabus,1367665070,2,1241843545,0,For the record: I don't think that raising and catching an exception is a problem that deserves a fix.,False,0
Don't look for metadata on standard classes,duzenko,1367665070,3,1241848057,0,"> For the record: I don't think that raising and catching an exception is a problem that deserves a fix.

Can you suggest any workaround for debugger stopping on internal ORM exceptions during debugging as discussed in the link above?",False,0
Don't look for metadata on standard classes,mpdude,1367665070,4,1403589777,0,"I don’t think we should merge this. 

It’s a problem related to how you use the debugger, not the code itself.

for sure there’s a way how to configure your debugger to ignore this exception, not stop for it or similar.
",False,0
Don't look for metadata on standard classes,greg0ire,1367665070,5,1403746945,0,Let's close this then.,False,0
Don't look for metadata on standard classes,duzenko,1367665070,6,1404643803,0,"Typical PHP-world hair-brained ""solution""",False,Mocking
Don't look for metadata on standard classes,derrabus,1367665070,7,1404657057,1,"I guess, we PHP guys are just too stupid. Better move to go. 🤷🏻‍♂️ ",False,Mocking
vscode Have you started charging?,xiangxingze,1410698334,1,1410698334,0,"Some netizens need to scan the code to install vscode, I hope the official can stop this behavior 
![21276c6919c82457dcedd5587c5edc0](https://user-images.githubusercontent.com/13271663/196067460-dd5c6606-3ccc-4a04-a555-9d2f8add0636.jpg)
![07e482785c0bdd0986b798bbc86e7aa](https://user-images.githubusercontent.com/13271663/196067464-8323e6f6-5e56-4407-b629-965427faf557.jpg)
![5bcc8c2dbb4d94d26fd7b41448b0d63](https://user-images.githubusercontent.com/13271663/196067467-56f07382-364c-4c72-a92c-d6faed02d97f.jpg)
",True,0
vscode Have you started charging?,chiyuki0325,1410698334,2,1280784978,0,This is piracy and goes against the open source license ...,False,0
vscode Have you started charging?,balthild,1410698334,3,1280894062,0,This doesn't violate the open source license if they don't modify vscode. But it certainly violated trademark rights.,False,0
vscode Have you started charging?,Tiiiiiida,1410698334,4,1282160660,0,Extremely interesting,False,0
vscode Have you started charging?,Huaxidesu,1410698334,5,1282226720,0,Need ￥39 to install? Selling free software?,False,Irony
vscode Have you started charging?,TooYoungTooSimp,1410698334,6,1282268699,0,How can you find this...  Is just typing code.visualstudio.com too difficult for some people?,False,Impatience
vscode Have you started charging?,DeerShark,1410698334,7,1282276362,0,"> How can you find this... Is just typing code.visualstudio.com too difficult for some people?

Use Baidu to search for vscode. Click Open in the first advertisement......",False,0
vscode Have you started charging?,19337361167,1410698334,8,1282279114,0,hilarlious,False,Mocking
vscode Have you started charging?,shirok1,1410698334,9,1282292034,0,"Fun fact: MIT License allows you to ""sell copies of the Software"" with or without modification.",False,0
vscode Have you started charging?,Tiiiiiida,1410698334,10,1282299306,0,"> How can you find this...  Is just typing code.visualstudio.com too difficult for some people?

In some countries, there is Internet interdict like Great Fire Wall in China. So people there cannot reach the servers of Microsoft.",False,Mocking
vscode Have you started charging?,Chaoses-Ib,1410698334,11,1282303451,0,"Search from Baidu:

![image](https://user-images.githubusercontent.com/50246090/196424828-5ead4681-c783-442e-bbea-0b8e4c15fcc2.png)

The first one is https://qnw.shaid.top/vscode/index.html:

![image](https://user-images.githubusercontent.com/50246090/196424988-4523e2d7-4860-4631-876f-bfd4a2548359.png)

This website belongs to [Wuhan Hongge Yibai E-commerce Co. (武汉宏格亿佰电子商务有限公司)](http://www.shaid.top/).

If you do some searches on this domain, you can find their other ""products"":
- [Win10 Activation Tool (Win10 激活工具)](https://qnw.shaid.top/win10/index.html)
- Telegram Chinese version (Telegram 中文版) (removed)

  ![image](https://user-images.githubusercontent.com/50246090/196426820-f9fa3030-eb5e-430c-bdfc-026af7100576.png)
- visualcpp (removed)

  ![image](https://user-images.githubusercontent.com/50246090/196432416-34943cc9-de17-4e6b-a316-ca5a6ff3f5e7.png)

They even claim to be partners with China Mobile, China Unicom and China Telecom:
[![image](https://user-images.githubusercontent.com/50246090/196426325-f39cc8ab-8b66-40b7-8a1e-edc32ad7c08b.png)](http://www.shaid.top/)

Thanks to the Great Firewall, we have such a ""great"" Internet in China.

<hr />

Update:

Some people have found other similar companies:
- [Shangqiu Xuankangtai Network Technology Co. (商丘轩康泰网络科技有限公司)](http://www.sqiua.cn/index.html)
  - [Visual studio](http://office.xuank.top/install.php?m=visual)  
    ![image](https://user-images.githubusercontent.com/50246090/196571476-47c2e0e6-5465-4666-8889-ad34a1c4689a.png)
  - [Software Superstore (软件商超)](https://xkt.sqiua.cn/)  
    
    ![image](https://user-images.githubusercontent.com/50246090/196572556-a30b1388-e5f5-43f8-a94a-419e5501c2f9.png)
  - [System Home - Windows premium system download site (系统之家-Windows精品系统下载站)](http://windows.sqiua.cn/index.html)
  - [visualbasic](http://office.xuank.top/install.php?m=visualbasic)
  - [directx Repair Master (directx修复大师)](http://office.xuank.top/install.php?m=directx)
  - [Chrome](http://chrome.sqiua.cn/)  
  
     ![image](https://user-images.githubusercontent.com/50246090/196573087-e4bfb9f0-3060-4e72-a6bf-05a35238a151.png)
  - [Yixin Cat House (忆心猫舍)](http://yixinmaoshe.sqiua.cn/)  
    
     ![image](https://user-images.githubusercontent.com/50246090/196572912-95f01175-ad54-40d7-bfe7-2b10aaa767b8.png)
  - [AdobeCAD](https://autocad.sqiua.cn/)
  - [Map marking service center (地图标注服务中心)](http://mr.sqiua.cn/)
- [Yunnan Norforkang Network Technology Co. (云南诺福康网络科技有限公司)](http://www.cvbty.cn/)
  - [Xunjian Mind Map (寻简思维导图)](http://sw.xuank.top/)
",False,0
vscode Have you started charging?,huige233,1410698334,12,1282977561,0,"In fact, not only vscode, but also tools like dev-c++are used by the company for profit
However, in quite a short time, the company withdrew all advertisements on Baidu
This means that the content of this company is illegal",False,0
vscode Have you started charging?,lss233,1410698334,13,1283183571,0,"> How can you find this... Is just typing code.visualstudio.com too difficult for some people?

Yes, IT IS difficult for some people who just know vscode or just get started learning coding.

What makes this thing more hilarlious is that,
If you search `vscode` or `visual code` on Bing China, you will get a piracy link on the first search result.
![image](https://user-images.githubusercontent.com/8984680/196569964-6d9d19ab-cfb6-4eba-95c9-a792249cc511.png)
![image](https://user-images.githubusercontent.com/8984680/196569990-a81a1105-fbde-4cf0-a667-d0716cde20c6.png)",False,Mocking
vscode Have you started charging?,KasumiNova,1410698334,14,1283402491,0,Interesting...,False,0
